Well_ID,S.No,State,District,Taluka,Site,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality_New
W223615074021501,127,Gujarat,Dohad,Dhanpur,Tokarba,22.596748,74.0284,2020,8.0,981.0,0,107.0,37.0,4.0,250.0,84.0,10.0,112.0,2.57,1.0,657.0000000000001,Good
W223450074065001,128,Gujarat,Dohad,Dhanpur,Kanjetha,22.579945,74.10946,2020,8.1,753.0,0,43.0,2.0,9.4,210.0,68.0,10.0,77.0,3.0,0.9699999999999999,505.0,Excellent
W223800074061501,129,Gujarat,Dohad,Dhanpur,Dhanpur,22.636005,74.098763,2020,8.0,1700.0,0,227.0,97.99999999999999,30.0,600.0,184.0,34.0,117.0,11.6,1.3,1139.0,Moderate
W224050074184501,130,Gujarat,Dohad,Garbada,Garbara,22.684877,74.31502,2020,7.9,8180.0,0,1740.0,396.0,822.0000000000001,1900.0,120.0,389.0,1079.0,28.5,6.8,5481.0,Worst
W224345074183001,131,Gujarat,Dohad,Garbada,Panchwada,22.728977,74.30539,2020,8.2,907.0,0,64.0,24.0,24.0,350.0,16.0,75.0,48.0,3.69,1.7599999999999998,608.0000000000001,Good
W224800074163001,132,Gujarat,Dohad,Dahod,Varamkheda,22.775204,74.28864,2020,8.1,580.0,0,50.0,11.0,30.0,240.0,28.0,41.0,24.0,1.54,1.0,389.0,Excellent
W225600074120001,133,Gujarat,Dohad,Jhalod,Mirakhedi,22.939819,74.201469,2020,8.1,863.0,0,85.0,50.0,32.0,360.0,56.0,54.0,26.0,0.8499999999999999,0.8799999999999999,578.0,Good
W224930074140001,134,Gujarat,Dohad,Dahod,Dahod2,22.831169,74.232765,2020,8.0,1771.0,0,291.0,43.0,76.0,440.0,28.0,90.0,160.0,2.27,2.3,1187.0,Moderate
W225015074040001,135,Gujarat,Dohad,Limkheda,Dadhela,22.840366,74.083466,2020,8.2,712.0,0,64.0,38.0,30.0,260.0,36.0,41.0,43.0,4.36,1.26,477.0,Excellent
W202429072513501,136,Gujarat,Daman,Daman,Warkund,20.406944,72.862778,2020,8.1,676.0,0,71.0,22.0,2.0,229.99999999999997,36.0,34.0,65.0,0.5,0.77,453.0,Excellent
W202635072510701,137,Gujarat,Daman,Daman,Dalwada,20.436389,72.847222,2020,8.1,688.0,0,64.0,34.0,15.0,270.0,48.0,36.0,50.0,3.8,0.31,461.0,Excellent
W205515073345001,138,Gujarat,Dangs-Ahwa,Dang,Kalibel,20.923056,73.581389,2020,8.1,695.0,0,50.0,69.0,3.0,290.0,64.0,32.0,45.0,0.55,0.52,466.0,Excellent
W205200073370001,139,Gujarat,Dangs-Ahwa,Dang,Sodmal,20.860833,73.620278,2020,8.3,714.0,0,36.0,27.0,11.0,290.0,40.0,46.0,48.0,0.22,0.94,478.0,Excellent
W205800073383001,140,Gujarat,Dangs-Ahwa,Dang,Bardipada,20.974722,73.629722,2020,8.2,2590.0,0,483.0,169.99999999999997,15.0,369.99999999999994,56.0,56.00000000000001,459.0,2.07,0.86,1735.0,Moderate
W205500073404501,141,Gujarat,Dangs-Ahwa,Dang,Mahal,20.915,73.668611,2020,8.2,1028.0,0,107.0,65.0,2.0,250.0,36.0,39.0,125.0,2.37,1.14,689.0000000000001,Excellent
W205520073345001,142,Gujarat,Dangs-Ahwa,Dang,Subir,20.926389,73.773889,2020,8.1,1045.0,0,64.0,43.0,3.0,380.0,72.0,49.0,85.0,2.64,0.51,700.0,Excellent
W204800073441501,143,Gujarat,Dangs-Ahwa,Dang,Ghubita,20.799722,73.731667,2020,7.7,925.0,0,149.0,30.0,1.0,290.0,76.0,24.0,67.0,7.1,0.0,620.0000000000001,Good
W204530073410001,144,Gujarat,Dangs-Ahwa,Dang,Ahwa1,20.759444,73.685278,2020,8.1,1130.0,0,128.0,60.0,18.0,350.0,40.0,61.0,101.0,20.0,0.0,757.0,Good
W204100073433001,145,Gujarat,Dangs-Ahwa,Dang,Umberpada,20.681389,73.722222,2020,8.3,1028.0,48,57.0,33.0,16.0,360.0,40.0,63.00000000000001,97.0,0.64,0.35,689.0000000000001,Good
W203800073444501,146,Gujarat,Dangs-Ahwa,Dang,Jakana,20.627778,73.741667,2020,8.1,940.0,0,107.0,45.00000000000001,12.0,450.0,112.0,41.0,31.0,0.8499999999999999,0.31,630.0,Good
W180350075534501,147,Gujarat,Dangs-Ahwa,Dang,Malegaon,20.593611,73.744444,2020,8.3,746.0,0,135.0,35.0,2.0,210.0,48.0,22.0,70.0,0.64,0.23,500.0,Excellent
W215615086434501,148,Gujarat,Dangs-Ahwa,Dang,Baripada,20.639167,73.691111,2020,7.1,1080.0,0,121.0,84.0,100.0,400.0,68.0,56.00000000000001,85.0,1.15,0.5,724.0,Good
W191914076573701,149,Gujarat,Dangs-Ahwa,Dang,Chikhli,20.659574,73.676754,2020,8.1,542.0,0,43.0,31.000000000000004,19.0,240.0,64.0,19.0,28.0,0.45,0.21999999999999997,363.0,Excellent
W204130073370001,150,Gujarat,Dangs-Ahwa,Dang,Aherdi,20.683611,73.620833,2020,8.0,685.0,0,43.0,33.0,9.0,290.0,60.0,34.0,38.0,1.92,0.39,459.0,Excellent
W204200073350001,151,Gujarat,Dangs-Ahwa,Dang,Nana pada,20.690556,73.603056,2020,8.0,706.0,0,92.0,43.0,24.0,310.0,64.0,36.0,36.0,0.25,0.27,473.0,Excellent
W204354073311401,152,Gujarat,Dangs-Ahwa,Dang,Jamalpada,20.723056,73.527778,2020,8.2,929.0,0,142.0,43.0,1.0,310.0,48.0,46.0,93.0,1.36,0.85,622.0,Excellent
W204830073331001,153,Gujarat,Dangs-Ahwa,Dang,Chinchnogaotha,20.805,73.550278,2020,7.8,1063.0,0,92.0,30.0,32.0,390.0,72.0,51.0,87.0,8.33,0.57,712.0,Good
W204815073364501,154,Gujarat,Dangs-Ahwa,Dang,Nadak khadi,20.802778,73.613056,2020,8.3,1084.0,0,135.0,60.0,60.0,369.99999999999994,40.0,66.0,97.0,0.34,0.8,726.0,Good
W204318070555901,155,Gujarat,Diu,Diu,Jalawadi,20.72414,70.930508,2020,7.9,10250.0,0,3545.0,118.0,1.1,2892.0,569.136,357.504,1082.0,52.0,0.31,6868.0,Poor
W204230070523501,156,Gujarat,Diu,Diu,Gomtimata,20.709932,70.875256,2020,8.2,3468.0,0,709.0,189.0,104.0,651.0,68.0,116.73599999999999,508.0,39.0,0.64,2324.0,Poor
W231045072503001,157,Gujarat,Gandhinagar,Dehgam,Paliya,23.1792,72.8417,2020,7.4,2460.0,0,362.0,109.0,107.0,701.0,88.00000000000001,117.0,250.0,3.5,1.4,1648.0,Poor
W215459069512901,158,Gujarat,Jamnagar,Bhanvad,Ambardi,21.9163889,69.85805556,2020,7.4,1920.0,0,298.0,84.0,86.0,515.0,80.0,77.0,204.00000000000003,2.16,1.3,1286.0,Poor
W224945070334501,159,Gujarat,Jamnagar,Jodiya,Amran1,22.8291667,70.5625,2020,6.6,478.0,0,78.0,13.0,3.0,150.0,24.0,22.0,41.0,4.79,0.62,320.0,Excellent
W215415069573001,160,Gujarat,Jamnagar,Jamjodhpur,Balwa,21.9041667,69.95833333,2020,7.3,1425.0,0,191.0,75.0,114.0,560.0,136.0,54.0,68.0,0.35999999999999993,0.25,955.0,Moderate
W222615069540002,161,Gujarat,Jamnagar,Jamnagar,Bed1,22.4375,69.9,2020,7.7,1560.0,0,301.0,14.0,5.0,690.0,179.99999999999997,58.0,37.0,1.92,0.9699999999999999,1045.0,Poor
W224100070190001,162,Gujarat,Jamnagar,Jodiya,Bedanpur,22.683333333333334,70.31666666666666,2020,7.7,8000.0,0,2057.0,572.0,72.0,1200.0,32.0,272.0,1290.0,2.32,0.6,5360.0,Poor
W220445069344501,163,Gujarat,Jamnagar,Khambhalia,Bhadthar,22.0791667,69.57916667,2020,7.6,880.0,0,113.0,48.0,15.0,290.0,48.0,41.0,68.0,1.45,0.68,590.0,Excellent
W220530069180501,164,Gujarat,Jamnagar,Kalyanpur,Bhatia,22.090833333333332,69.26888888888888,2020,7.6,2550.0,0,468.0,309.0,14.0,640.0,140.0,71.0,278.0,28.17,2.2,1709.0,Poor
W215930069144502,165,Gujarat,Jamnagar,Kalyanpur,Bhogat1,21.9916667,69.24583333,2020,7.3,2025.0,0,454.0,121.0,82.0,480.0,115.99999999999999,46.0,240.0,5.67,2.2,1357.0,Moderate
W223400070250001,166,Gujarat,Jamnagar,Dhrol,Dhrol2,22.5666667,70.41666667,2020,7.4,2110.0,0,369.0,86.0,63.0,530.0,76.0,83.0,242.0,1.56,0.32,1414.0,Poor
W221445068573001,167,Gujarat,Jamnagar,Okhamandal,Dwarka,22.2458333,68.95833333,2020,7.4,2533.0,0,574.0,78.0,24.0,655.0,80.0,110.99999999999999,264.0,29.52,0.48000000000000004,1697.0,Poor
W222700070000501,168,Gujarat,Jamnagar,Jamnagar,Gordhanpur,22.45,70.00138889,2020,7.5,1950.0,0,560.0,20.0,4.0,500.0,108.0,56.00000000000001,220.0,2.66,0.36,1307.0,Moderate
W223145070183001,169,Gujarat,Jamnagar,Jambuda,Falla,22.533611111111114,70.31416666666667,2020,7.8,1325.0,0,227.0,66.0,2.0,280.0,20.0,56.00000000000001,175.0,0.13,1.7,888.0000000000001,Good
W221615070200001,170,Gujarat,Jamnagar,Kalavad,Haripur2,22.6083333,70.2625,2020,7.2,1120.0,0,206.0,13.0,10.0,380.0,92.0,36.0,83.0,0.37,0.53,750.0,Good
W223130070121501,171,Gujarat,Jamnagar,Jamnagar,Jambuda,22.52138888888889,70.20361111111112,2020,7.1,2565.0,0,702.0,48.0,56.0,945.0,168.0,128.0,151.0,5.25,0.29,1719.0,Poor
W222730070044501,172,Gujarat,Jamnagar,Jamnagar,Jamnagar2,22.4583333,70.07916667,2020,7.4,940.0,0,92.0,48.0,3.0,260.0,44.00000000000001,36.0,96.0,0.65,0.43,630.0,Excellent
W221015069220001,173,Gujarat,Jamnagar,Kalyanpur,Juvanpur,22.1708333,69.36666667,2020,7.2,1555.0,0,248.0,81.0,57.99999999999999,510.0,60.0,88.0,125.0,1.97,0.36,1042.0,Moderate
W221300070230001,174,Gujarat,Jamnagar,Kalavad,Kalawad,22.2166667,70.38333333,2020,7.1,625.0,0,78.0,47.0,4.0,205.0,40.0,26.0,48.0,2.91,0.4,419.0,Excellent
W200307085040801,175,Gujarat,Jamnagar,Okhamandal,Kalyanpur,22.0125,69.397222,2020,7.5,1880.0,0,340.0,89.0,65.0,430.0,52.0,73.0,235.00000000000003,1.4399999999999997,3.3,1260.0,Moderate
W220100069233001,176,Gujarat,Jamnagar,Kalyanpur,Kalyanpur2,22.016666666666666,69.39166666666668,2020,7.4,1491.0,0,291.0,68.0,83.0,550.0,44.00000000000001,107.0,89.0,0.75,0.3,999.0,Moderate
W215845069360001,177,Gujarat,Jamnagar,Kalyanpur,Khirsara,21.978239,69.59974,2020,7.3,1250.0,0,269.0,60.0,46.0,225.0,76.0,9.0,183.0,0.42,0.4,838.0,Good
W221205069350001,178,Gujarat,Jamnagar,Khambhalia,Kuvadia,22.2013889,69.58333333,2020,7.3,700.0,0,43.0,28.0,33.0,245.0,62.0,22.0,47.0,0.12,0.49,469.0,Excellent
W221130069574001,179,Gujarat,Jamnagar,Lalpur,Lalpur1,22.1916667,69.96111111,2020,7.5,1170.0,0,220.0,64.0,35.0,300.0,76.0,27.0,128.0,1.56,0.38,784.0000000000001,Good
W215130069483001,180,Gujarat,Jamnagar,Bhanvad,Modpar,21.854166666666668,69.81083333333333,2020,7.2,925.0,0,142.0,38.0,33.0,229.99999999999997,60.0,19.0,105.0,3.02,0.8799999999999999,620.0000000000001,Excellent
W222200068590001,181,Gujarat,Jamnagar,Okhamandal,Mojap,22.3666667,68.98333333,2020,7.1,6211.0,0,1482.0,312.0,252.0,1660.0,344.0,195.0,660.0,9.71,0.86,4161.0,Worst
W215430069494501,182,Gujarat,Jamnagar,Bhanvad,Mota Kalawad,22.0375,69.875,2020,7.5,3010.0,0,780.0,102.0,74.0,1300.0,334.0,113.00000000000001,90.0,1.21,0.23,2016.9999999999998,Poor
W220215069523001,183,Gujarat,Jamnagar,Jamjodhpur,Motagop,21.9083333,69.82916667,2020,7.2,1055.0,0,99.0,55.0,67.0,425.0,70.0,61.0,46.0,0.12,0.28,707.0,Good
W222315069520001,184,Gujarat,Jamnagar,Jamnagar,Moti Khavdi,22.383055555555558,69.86666666666666,2020,7.1,1920.0,0,234.0,160.0,65.0,630.0000000000001,44.00000000000001,126.00000000000001,152.0,0.27,0.24000000000000002,1286.0,Moderate
W221900070155001,185,Gujarat,Jamnagar,Kalavad,Moti Matli,22.3166667,70.26388889,2020,7.5,1830.0,0,362.0,93.0,83.0,220.0,48.0,24.0,321.0,0.64,0.56,1226.0,Moderate
W221130070320001,186,Gujarat,Jamnagar,Kalavad,Nikava,22.1916667,70.53333333,2020,7.4,1160.0,0,135.0,59.0,100.0,410.0,72.0,56.00000000000001,77.99999999999999,0.17,0.38,777.0,Good
W221450069153002,187,Gujarat,Jamnagar,Kalyanpur,Pindara1,22.2472222,69.25833333,2020,7.5,1020.0,0,170.0,93.0,2.0,280.0,60.0,32.0,101.0,6.75,0.9,683.0000000000001,Excellent
W215547069293101,188,Gujarat,Jamnagar,Kalyanpur,Raval,21.9297222,69.49194444,2020,7.5,3644.0,0,922.0,113.0,44.0,1300.0,140.0,231.0,231.99999999999997,0.8499999999999999,0.18,2441.0,Poor
W222230069061502,189,Gujarat,Jamnagar,Okhamandal,Samrasar1,22.375,69.10416667,2020,7.4,1995.0,0,291.0,107.0,27.0,450.0,76.0,63.00000000000001,231.0,33.34,4.6,1337.0,Moderate
W220200070073001,190,Gujarat,Jamnagar,JAMJODHPUR,Seth Vadala,22.0333333,70.125,2020,7.2,1555.0,0,177.0,91.0,112.0,500.0,124.0,46.0,127.0,0.31,0.32,1042.0,Moderate
W220630070100001,191,Gujarat,Jamnagar,JAMJODHPUR,Sumana,22.104444444444447,70.16388888888889,2020,7.7,1300.0,0,184.0,79.0,68.0,390.0,68.0,54.0,117.0,0.64,0.84,871.0,Good
W220345070230001,192,Gujarat,Jamnagar,KALAVAD,Toda,22.066666666666666,70.38694444444445,2020,7.6,750.0,0,67.0,50.0,24.0,220.0,52.0,22.0,73.0,2.32,0.63,503.0,Excellent
W221400070070001,193,Gujarat,Jamnagar,Lalpur,Vad Panchasara,22.233333333333334,70.11666666666666,2020,7.3,1957.0,0,355.0,113.0,175.0,580.0,164.0,41.0,177.0,0.23,0.36,1311.0,Poor
W221230069300001,194,Gujarat,Jamnagar,Khambhalia,Vadtara,22.2083333,69.5,2020,7.4,1250.0,0,220.0,61.0,50.0,350.0,100.0,24.0,122.99999999999999,2.82,0.35,838.0,Good
W220900069360001,195,Gujarat,Jamnagar,Khambhalia,Vinjhalpur,22.15,69.6,2020,7.5,1070.0,0,113.0,50.0,36.0,369.99999999999994,96.0,32.0,73.0,1.03,0.45,717.0000000000001,Good
W241000077263301,196,Gujarat,Junagadh,Junagadh,Anandpur,21.410277777777775,70.51805555555555,2020,8.6,1920.0,0,504.0,65.0,64.0,680.0,100.0,104.99999999999999,125.0,1.41,0.57,1286.0,Worst
W210450070103501,197,Gujarat,Junagadh,Mangrol,Arena,21.080833333333334,70.17694444444444,2020,6.9,5558.0,0,1425.0,210.0,60.0,900.0,72.0,175.0,830.0,39.13,0.10999999999999999,3724.0,Poor
W211315070032001,198,Gujarat,Junagadh,Mangrol,Bamanwara,21.2208333,70.05555556,2020,7.4,340.0,0,46.0,18.0,5.0,130.0,24.0,17.0,17.0,1.43,0.19,228.0,Excellent
W212915070050001,199,Gujarat,Junagadh,Manavadar,Bantva,21.4875,70.08333333333333,2020,8.0,1200.0,0,113.0,40.0,12.0,110.0,20.0,15.0,226.0,0.29,3.0,804.0000000000001,Excellent
W212620070360001,200,Gujarat,Junagadh,Junagadh,Bilkha,21.4388889,70.6,2020,7.5,1560.0,0,234.0,110.0,79.0,310.0,80.0,27.0,195.0,6.24,0.47,1045.0,Moderate
W210545070130001,201,Gujarat,Junagadh,Malia,Budhecha,21.0958333,70.21666667,2020,7.0,2200.0,0,418.0,108.0,54.0,640.0,100.0,95.0,210.0,1.14,0.6,1474.0,Poor
W210230070130001,202,Gujarat,Junagadh,Malia,Chorwad,21.03222222222222,70.22472222222223,2020,7.0,4890.0,0,1206.0,92.0,77.0,1470.0,220.0,224.00000000000003,443.0,1.69,0.13,3276.0,Poor
W210850070163001,203,Gujarat,Junagadh,Malia,Galodar,21.1472222,70.275,2020,7.8,780.0,0,99.0,50.0,6.0,300.0,44.00000000000001,46.0,40.0,1.4,0.29,523.0,Excellent
W211100070091502,204,Gujarat,Junagadh,Mangrol,Goraj1,21.1833333,70.15416667,2020,7.8,1150.0,0,121.0,48.99999999999999,57.0,369.99999999999994,56.0,56.00000000000001,90.0,1.69,1.5,771.0,Good
W213100070273001,205,Gujarat,Junagadh,Junagadh,Junagadh1,21.5166667,70.45833333,2020,7.0,1207.0,0,156.0,60.0,48.0,265.0,50.0,34.0,149.0,1.98,0.28,809.0,Excellent
W211000070160001,206,Gujarat,Junagadh,Malia,Juthal,21.1666667,70.26666667,2020,7.5,820.0,0,135.0,44.0,5.0,300.0,60.0,36.0,48.0,1.6000000000000003,0.37,549.0000000000001,Excellent
W211455070033001,207,Gujarat,Junagadh,Mangrol,Kalej,21.249444444444446,70.085,2020,7.5,2150.0,0,383.0,169.0,30.0,290.0,80.0,22.0,356.0,2.46,1.51,1441.0,Moderate
W210150070143001,208,Gujarat,Junagadh,Malia,Kanek,21.0305556,70.24166667,2020,6.7,6701.0,0,1830.0,255.0,23.0,1949.9999999999998,688.0,56.00000000000001,625.0,22.29,0.15,4490.0,Poor
W211600070123001,209,Gujarat,Junagadh,Keshod,Kewarda,21.2666667,70.20833333,2020,7.5,1060.0,0,128.0,45.00000000000001,41.0,430.0,68.0,63.00000000000001,44.00000000000001,1.76,0.33,710.0000000000001,Good
W210240070113001,210,Gujarat,Junagadh,Malia,Khambalia1,21.0444444,70.19166667,2020,7.6,4830.0,0,1241.0,50.0,20.0,1035.0,242.0,104.99999999999999,635.0,10.16,0.18,3236.0,Poor
W210350070102501,211,Gujarat,Junagadh,Mangrol,Khorada1,21.0638889,70.17361111,2020,7.7,7880.0,0,2482.0,216.0,14.0,2150.0,680.0,109.0,815.0,0.39,0.21999999999999997,5280.0,Poor
W210315070123001,212,Gujarat,Junagadh,Malia,Kukaswada,21.0541667,70.20833333,2020,7.7,723.0,0,106.0,78.0,40.0,220.0,80.0,5.0,65.0,1.32,0.58,484.0,Good
W211000070040001,213,Gujarat,Junagadh,Mangrol,Lohej,21.166666666666668,70.06666666666666,2020,7.2,1256.0,0,213.0,45.00000000000001,73.0,410.0,144.0,12.0,88.00000000000001,20.19,0.36,842.0000000000001,Good
W210730070063001,214,Gujarat,Junagadh,Mangrol,Mangrol,21.130555555555556,70.11944444444444,2020,7.5,2575.0,0,596.0,97.99999999999999,44.0,530.0,120.0,56.00000000000001,325.0,36.57,0.27,1725.0,Poor
W210900070074501,215,Gujarat,Junagadh,Mangrol,Manketara,21.15,70.12805555555555,2020,7.4,1922.0,0,479.0,45.00000000000001,64.0,780.0,120.0,117.0,81.0,5.67,0.5,1288.0,Poor
W211930070260001,216,Gujarat,Junagadh,Mendarda,Mendarda1,21.325,70.44027778,2020,7.4,2750.0,0,645.0,62.00000000000001,134.0,830.0,56.0,168.0,248.0,0.83,0.43999999999999995,1843.0,Poor
W213615070340901,217,Gujarat,Junagadh,Bhesan,Patla,21.601111111111113,70.57055555555556,2020,7.6,660.0,0,71.0,31.000000000000004,12.0,260.0,96.0,5.0,31.0,0.29,0.4099999999999999,442.0,Good
W210800070145501,218,Gujarat,Junagadh,Mangrol,Seriakhan,21.1333333,70.24861111,2020,7.2,1250.0,0,177.0,67.0,64.0,430.0,100.0,44.0,82.0,14.48,0.5,838.0,Good
W210615070091001,219,Gujarat,Junagadh,Mangrol,Shardagram,21.1041667,70.15277778,2020,7.4,9450.0,0,3021.0,204.0,21.0,2650.0,280.0,474.00000000000006,975.0,8.95,0.21,6332.0,Poor
W211108070024701,220,Gujarat,Junagadh,Mangrol,Sil,21.1855556,70.04638889,2020,7.6,700.0,0,78.0,29.0,22.0,270.0,84.0,15.0,36.0,1.08,0.21999999999999997,469.0,Good
W212837071482201,221,Gujarat,Junagadh,Junagadh,Vadal,21.594641,70.505911,2020,7.8,1540.0,0,262.0,76.0,75.0,540.0,60.0,95.0,96.0,1.94,0.32,1032.0,Poor
W212815070194001,222,Gujarat,Junagadh,Vanthali,Vanthali II,21.473333333333333,70.3325,2020,7.8,2000.0,0,245.0,75.0,40.0,470.0,40.0,90.0,242.0,0.46,0.63,1340.0,Good
W212130070444501,223,Gujarat,Junagadh,Visavadar,Mandawad,21.359542,70.746497,2020,8.2,760.0,0,135.0,44.0,3.1,290.0,36.0,49.0,57.0,1.9,0.17,509.0,Excellent
W211800070420001,224,Gujarat,Junagadh,Visavadar,Prempara,21.298322,70.703344,2020,8.2,952.0,0,121.0,97.99999999999999,92.0,380.0,60.0,56.00000000000001,55.0,0.54,0.28,638.0000000000001,Good
W205407070310501,225,Gujarat,Junagadh,Veraval,Ajotha,20.900157,70.50823,2020,7.7,1563.0,0,376.0,80.0,41.0,500.0,100.0,61.0,138.0,1.6000000000000003,0.39,1047.0,Moderate
W205645070234501,226,Gujarat,Junagadh,Veraval,Govindpura2,20.955074,70.402115,2020,7.4,667.0,0,71.0,19.0,20.0,280.0,76.0,22.0,38.0,1.5,0.53,447.0,Good
W205900070261001,227,Gujarat,Junagadh,Veraval,Moraj,20.98591,70.437244,2020,7.8,1068.0,0,262.0,37.0,15.0,250.0,76.0,15.0,130.0,0.32,0.9300000000000002,716.0000000000001,Good
W210305070313001,228,Gujarat,Junagadh,Talala,Talala1,21.04905,70.526153,2020,7.7,758.0,0,78.0,26.0,14.0,270.0,56.0,32.0,67.0,1.0,0.26,508.0,Excellent
W205900070454501,229,Gujarat,Junagadh,Una,Jamvala1,20.981547,70.763637,2020,7.8,478.0,0,43.0,17.0,5.9,190.0,44.00000000000001,19.0,34.0,0.35,0.34,320.0,Excellent
W205103070400901,230,Gujarat,Junagadh,Una,Prasli,20.899416,70.639029,2020,7.8,979.0,0,142.0,51.0,42.0,250.0,68.0,19.0,91.0,35.0,1.2,656.0,Excellent
W204800070413002,231,Gujarat,Junagadh,Kodinar,Kodinar1,20.813637,70.697361,2020,7.8,2188.0,0,581.0,87.0,44.0,670.9999999999999,104.0,100.0,230.0,0.9300000000000002,0.8,1466.0,Poor
W204930071023001,232,Gujarat,Junagadh,Una,Una2,20.822393,71.041565,2020,8.1,2965.0,0,525.0,195.0,41.0,580.0,72.0,97.0,469.0,2.8,2.2,1987.0,Moderate
W205212071030401,233,Gujarat,Junagadh,Una,Kansari,20.849463,71.055315,2020,7.7,1468.0,0,199.0,71.0,132.0,440.0,104.0,44.0,152.0,1.9,0.77,983.9999999999999,Good
W205530070550001,234,Gujarat,Junagadh,Una,Girgadhada,20.925231,70.916764,2020,7.8,832.0,0,71.0,33.0,47.0,350.0,72.0,41.0,51.00000000000001,0.66,0.28,557.0000000000001,Excellent
W205730071041501,235,Gujarat,Junagadh,Una,Dhokadva,20.958549,71.068182,2020,8.2,721.0,0,50.0,23.0,3.5,310.0,44.00000000000001,49.0,40.0,2.0,0.21999999999999997,483.0,Excellent
W205115071071501,236,Gujarat,Junagadh,Una,Sametar,20.851642,71.120666,2020,8.2,396.0,0,28.0,15.0,1.6,170.0,36.0,19.0,22.000000000000004,1.6000000000000003,0.26,265.0,Excellent
W233204070262501,237,Gujarat,Kachchh,Rapar,Kuda,23.877,70.808,2020,7.4,1626.0,0,178.0,40.0,18.0,480.0,128.0,39.0,140.0,32.0,2.33,1089.0,Good
W232715070210001,238,Gujarat,Kachchh,Kharol Bhachau,Kharoi,23.454,70.35,2020,7.5,2300.0,0,497.0,166.0,1.0,870.0,168.0,109.0,152.0,6.9,0.35,1541.0,Poor
W231017069381501,239,Gujarat,Kachchh,Bhuj,Sedat,23.171,69.637,2020,7.9,782.0,0,107.0,42.0,0.0,330.0,60.0,44.0,48.0,3.6,0.19,524.0000000000001,Excellent
W231230069370001,240,Gujarat,Kachchh,Bhuj,Sukhpar,23.208,69.616,2020,7.6,10550.0,0,2982.0,2400.0,175.0,2700.0,580.0,304.0,1778.0000000000002,9.0,1.6299999999999997,7069.0,Worst
W232130069520001,241,Gujarat,Kachchh,Bhuj,Haboi,23.171,69.637,2020,7.5,1641.0,0,256.0,210.0,15.0,550.0,96.0,75.0,150.0,16.0,1.46,1099.0,Poor
W232400069533001,242,Gujarat,Kachchh,Bhuj,Lodai,23.4,69.891,2020,7.5,4680.0,0,873.0,867.0,4.0,1100.0,200.0,146.0,541.0,33.0,0.92,3136.0,Poor
W235040069435501,243,Gujarat,Kachchh,Bhuj,Khavda,23.838,69.73,2020,7.9,2632.0,0,511.0,235.00000000000003,2.0,580.0,115.99999999999999,71.0,318.00000000000006,21.0,0.55,1763.0,Poor
W232410069194501,244,Gujarat,Kachchh,Nakhtrana,Devisar,23.402,69.329,2020,7.6,5480.0,0,1456.0,351.0,16.0,1500.0,344.0,156.0,446.99999999999994,88.0,2.85,3672.0,Poor
W232747069081701,245,Gujarat,Kachchh,Nakhtrana,Ugardi,23.45888,69.1338888,2020,7.9,7730.0,0,2095.0,846.0,42.0,1370.0000000000002,228.00000000000003,195.0,1184.0,7.4,0.65,5179.0,Poor
W231521068502401,246,Gujarat,Kachchh,Abdasa,Naliya,23.266,68.833,2020,8.7,1271.0,60,142.0,55.0,12.0,80.0,16.0,10.0,300.0,2.8,1.09,852.0,Good
W231700068565001,247,Gujarat,Kachchh,Abdasa,Tera,23.283,68.947,2020,8.4,2748.0,120,469.0,255.0,49.00000000000001,260.0,44.00000000000001,36.0,586.0,6.2,6.7,1841.0,Moderate
W230230069043001,248,Gujarat,Kachchh,Abdasa,Kotaya,23.041,69.075,2020,8.3,1593.0,0,277.0,107.0,20.0,250.0,40.0,36.0,325.0,1.3,4.05,1067.0,Good
W230300069300001,249,Gujarat,Kachchh,Mandvi,Dunai,23.05,69.5,2020,8.0,1297.0,0,149.0,83.0,11.0,459.99999999999994,100.0,51.0,119.0,2.1,0.9600000000000001,869.0000000000001,Good
W225224069484201,250,Gujarat,Kachchh,Mundra,Luni,22.873,69.082,2020,8.0,2700.0,0,547.0,86.0,18.0,430.0,84.0,54.0,422.0,13.0,0.89,1809.0,Moderate
W225400069540001,251,Gujarat,Kachchh,Mundra,Bhadreshwar,22.9,69.9,2020,8.1,2345.0,0,525.0,111.00000000000001,15.0,710.0,148.0,83.0,206.0,9.3,0.35,1571.0,Poor
W230200070031501,252,Gujarat,Kachchh,Gandhidham,Shinaya,23.033,70.054,2020,8.0,7375.0,0,2016.0,508.0,2.0,1030.0,231.99999999999997,109.0,1380.0,7.0,1.16,4941.0,Poor
W230015073053001,253,Gujarat,Kheda,Kapadvanj,Kapadvanj,23.0042,73.0917,2020,7.2,1794.0,0,142.0,30.0,37.0,200.0,44.00000000000001,22.0,336.0,14.0,2.5,1202.0,Good
W225430073071501,254,Gujarat,Kheda,Kathlal,Ladvel,22.9083,73.1208,2020,7.5,1975.0,0,411.0,33.0,2.0,459.99999999999994,96.0,54.0,215.0,13.0,0.58,1323.0,Moderate
W231005073244001,255,Gujarat,Kheda,Virpur,Bar,23.1681,73.4111,2020,7.4,677.0,0,50.0,21.0,2.4,200.0,32.0,29.0,55.0,23.0,0.73,454.0,Excellent
